ppn	spkr	id	var	dur	f	pool	list	def	s	o1	o2	o3	o4	cor	r	rt	i
GBDWF	16	4	1	800	4_16_1.wav	3	3	41	f	129	25	41	95	1	3	2152	122
GBDWF	34	12	1	1085	12_34_1.wav	3	3	41	m	58	7	142	41	1	4	1529	123
GBDWF	20	7	2	840	7_20_2.wav	3	1	11	m	13	11	18	119	0	2	1365	124
GBDWF	55	5	2	670	5_55_2.wav	2	3	41	f	41	130	6	175	0	3	1329	125
GBDWF	6	4	3	795	4_6_3.wav	3	2	4	f	4	13	128	58	1	1	3038	126
GBDWF	59	11	1	544	11_59_1.wav	1	2	14	m	14	124	123	60	1	1	917	127
GBDWF	58	11	2	550	11_58_2.wav	1	1	8	m	80	8	148	92	0	3	3997	128
GBDWF	56	12	1	585	12_56_1.wav	3	2	3	m	141	99	57	3	1	4	2540	129
GBDWF	39	5	2	812	5_39_2.wav	2	1	36	f	71	36	51	143	1	2	1154	130
GBDWF	43	3	3	715	3_43_3.wav	3	1	27	f	140	49	27	141	1	3	1416	131
GBDWF	49	6	2	542	6_49_2.wav	1	3	41	f	142	51	54	41	1	4	2714	132
GBDWF	13	5	4	860	5_13_4.wav	2	2	30	f	30	172	107	72	1	1	1027	133
GBDWF	10	12	2	567	12_10_2.wav	3	1	21	m	106	58	21	157	1	3	2502	134
GBDWF	7	4	2	710	4_7_2.wav	3	1	20	f	20	77	102	87	1	1	935	135
GBDWF	8	2	3	637	2_8_3.wav	1	2	6	f	6	102	53	149	1	1	887	136
GBDWF	18	6	3	622	6_18_3.wav	1	2	7	f	46	44	110	7	1	4	1976	137
GBDWF	52	2	1	592	2_52_1.wav	1	3	41	f	134	41	1	32	1	2	3861	138
GBDWF	37	4	1	920	4_37_1.wav	3	1	22	f	22	19	86	28	1	1	766	139
GBDWF	3	6	1	441	6_3_1.wav	1	3	41	f	41	119	73	43	1	1	1486	140
GBDWF	11	12	3	788	12_11_3.wav	3	3	41	m	142	41	174	145	1	2	2104	141
GBDWF	48	7	3	820	7_48_3.wav	3	1	2	m	116	9	2	8	1	3	1336	142
GBDWF	3	1	3	550	1_3_3.wav	2	3	41	f	41	128	79	155	0	1	1040	143
GBDWF	35	11	1	568	11_35_1.wav	1	2	17	m	158	42	33	17	1	3	2094	144
GBDWF	20	1	4	980	1_20_4.wav	2	1	11	f	11	76	166	4	1	1	1019	145
GBDWF	26	6	1	738	6_26_1.wav	1	1	40	f	67	81	40	161	1	3	1783	146
GBDWF	24	2	3	668	2_24_3.wav	1	1	33	f	167	138	33	82	1	3	1264	147
GBDWF	18	5	3	703	5_18_3.wav	2	2	7	f	7	170	79	118	0	1	757	148
GBDWF	42	5	1	680	5_42_1.wav	2	1	38	f	38	175	82	73	1	1	666	149
GBDWF	15	7	1	920	7_15_1.wav	3	2	5	m	168	5	126	40	1	2	3388	150
GBDWF	21	6	2	622	6_21_2.wav	1	3	41	f	155	100	144	41	1	4	2874	151
GBDWF	58	1	1	500	1_58_1.wav	2	1	8	f	22	8	48	103	0	1	1401	152
GBDWF	23	3	2	845	3_23_2.wav	3	3	41	f	41	180	82	122	1	1	2156	153
GBDWF	1	9	1	644	9_1_1.wav	2	3	41	m	41	178	167	146	1	1	1576	154
GBDWF	32	2	1	581	2_32_1.wav	1	3	41	f	41	68	18	135	1	1	2055	155
GBDWF	4	2	1	586	2_4_1.wav	1	2	32	f	32	49	139	89	1	1	900	156
GBDWF	6	9	2	617	9_6_2.wav	2	2	4	m	4	179	42	9	1	1	1169	157
GBDWF	56	10	2	535	10_56_2.wav	1	2	3	m	3	112	153	74	1	1	1417	158
GBDWF	10	10	3	573	10_10_3.wav	1	1	21	m	20	53	73	21	1	4	2017	159
GBDWF	41	4	1	720	4_41_1.wav	3	3	41	f	41	66	108	75	1	1	3168	160
GBDWF	26	5	1	821	5_26_1.wav	2	1	40	f	80	40	145	174	1	2	886	161
GBDWF	35	7	2	835	7_35_2.wav	3	2	17	m	24	114	17	76	1	3	1883	162
GBDWF	25	9	2	562	9_25_2.wav	2	2	35	m	35	26	137	155	1	1	850	163
GBDWF	9	4	3	720	4_9_3.wav	3	2	37	f	145	93	33	37	1	4	2561	164
GBDWF	26	3	2	900	3_26_2.wav	3	1	40	f	40	41	114	119	1	1	1432	165
GBDWF	14	11	2	553	11_14_2.wav	1	3	41	m	111	67	59	41	0	4	2413	166
GBDWF	44	6	3	586	6_44_3.wav	1	3	41	f	19	41	121	162	0	2	3208	167
GBDWF	21	1	1	710	1_21_1.wav	2	3	41	f	113	75	41	139	1	3	2632	168
GBDWF	34	10	1	684	10_34_1.wav	1	3	41	m	61	141	41	24	1	3	2320	169
GBDWF	27	10	2	660	10_27_2.wav	1	3	41	m	104	96	168	41	1	4	2274	170
GBDWF	44	3	1	715	3_44_1.wav	3	3	41	f	153	131	41	96	1	3	2308	171
GBDWF	5	1	2	910	1_5_2.wav	2	2	25	f	25	164	44	22	1	1	1751	172
GBDWF	40	11	3	500	11_40_3.wav	1	1	34	m	34	163	80	78	0	1	1546	173
GBDWF	2	10	2	720	10_2_2.wav	1	2	26	m	69	177	26	109	1	3	2217	174
GBDWF	57	10	3	561	10_57_3.wav	1	2	10	m	129	146	10	127	1	3	3100	175
GBDWF	23	6	2	449	6_23_2.wav	1	3	41	f	127	41	79	61	1	2	1763	176
GBDWF	60	5	1	625	5_60_1.wav	2	2	28	f	28	93	66	42	1	1	926	177
GBDWF	2	12	3	746	12_2_3.wav	3	2	26	m	67	26	171	138	1	2	1249	178
GBDWF	13	6	3	491	6_13_3.wav	1	2	30	f	47	30	78	101	1	2	1454	179
GBDWF	1	4	3	770	4_1_3.wav	3	3	41	f	44	154	41	127	0	3	2768	180
ZOSFU	20	11	1	661	11_20_1.wav	1	1	11	m	47	68	126	11	1	4	2643	1
ZOSFU	34	5	1	780	5_34_1.wav	2	3	41	f	68	166	41	67	1	3	2232	2
ZOSFU	29	12	1	579	12_29_1.wav	3	1	13	m	140	13	49	56	1	2	1731	3
ZOSFU	42	3	3	775	3_42_3.wav	3	1	38	f	38	116	65	49	1	1	1193	4
ZOSFU	49	3	1	475	3_49_1.wav	3	3	41	f	106	105	114	41	1	4	2364	5
ZOSFU	30	4	3	590	4_30_3.wav	3	1	18	f	50	126	80	18	1	4	2282	6
ZOSFU	48	1	1	695	1_48_1.wav	2	1	2	f	101	2	103	100	1	2	1006	7
ZOSFU	45	5	1	720	5_45_1.wav	2	2	15	f	154	15	87	114	1	2	1656	8
ZOSFU	30	2	3	419	2_30_3.wav	1	1	18	f	97	58	26	18	1	4	1987	9
ZOSFU	24	4	2	935	4_24_2.wav	3	1	33	f	33	44	178	107	0	1	1077	10
ZOSFU	53	5	1	710	5_53_1.wav	2	2	12	f	54	147	12	63	1	3	1615	11
ZOSFU	33	3	2	845	3_33_2.wav	3	1	16	f	53	16	81	90	1	2	3415	12
ZOSFU	50	6	1	548	6_50_1.wav	1	1	31	f	30	14	90	31	1	4	1930	13
ZOSFU	31	11	2	689	11_31_2.wav	1	3	41	m	166	41	123	55	0	2	2178	14
ZOSFU	30	9	2	373	9_30_2.wav	2	1	18	m	150	78	48	18	0	4	2185	15
ZOSFU	12	10	1	517	10_12_1.wav	1	1	1	m	108	166	109	1	1	4	1755	16
ZOSFU	52	4	3	885	4_52_3.wav	3	3	41	f	41	46	113	14	1	1	1385	17
ZOSFU	4	4	3	705	4_4_3.wav	3	2	32	f	32	83	9	91	1	1	971	18
ZOSFU	27	1	2	710	1_27_2.wav	2	3	41	f	109	107	52	41	1	4	2398	19
ZOSFU	8	9	4	667	9_8_4.wav	2	2	6	m	6	25	111	117	1	1	1253	20
ZOSFU	36	7	1	725	7_36_1.wav	3	1	23	m	105	23	72	174	1	2	1860	21
ZOSFU	19	3	1	837	3_19_1.wav	3	2	29	f	29	39	40	119	0	1	1137	22
ZOSFU	50	5	3	710	5_50_3.wav	2	1	31	f	45	43	70	31	1	4	1435	23
ZOSFU	9	5	1	725	5_9_1.wav	2	2	37	f	37	52	68	154	1	1	1435	24
ZOSFU	54	7	2	735	7_54_2.wav	3	2	19	m	126	19	28	32	1	2	2991	25
ZOSFU	56	9	3	519	9_56_3.wav	2	2	3	m	3	78	119	98	1	1	3144	26
ZOSFU	5	10	2	577	10_5_2.wav	1	2	25	m	126	25	141	106	1	2	1800	27
ZOSFU	29	1	4	690	1_29_4.wav	2	1	13	f	13	162	64	173	1	1	2289	28
ZOSFU	11	10	2	568	10_11_2.wav	1	3	41	m	78	41	14	118	1	2	2188	29
ZOSFU	7	2	3	793	2_7_3.wav	1	1	20	f	83	122	36	20	0	4	1223	30
ZOSFU	32	4	3	690	4_32_3.wav	3	3	41	f	77	95	41	57	1	3	3411	31
ZOSFU	37	9	1	624	9_37_1.wav	2	1	22	m	22	136	42	78	1	1	3323	32
ZOSFU	35	1	3	720	1_35_3.wav	2	2	17	f	179	17	133	24	1	2	3825	33
ZOSFU	40	7	3	725	7_40_3.wav	3	1	34	m	12	34	6	53	1	2	1658	34
ZOSFU	55	11	3	437	11_55_3.wav	1	3	41	m	52	118	41	64	1	3	3855	35
ZOSFU	44	1	4	675	1_44_4.wav	2	3	41	f	41	63	119	155	1	1	4617	36
ZOSFU	37	2	1	613	2_37_1.wav	1	1	22	f	141	22	84	32	1	2	1691	37
ZOSFU	7	1	4	685	1_7_4.wav	2	1	20	f	20	54	75	146	1	1	2408	38
ZOSFU	13	3	2	595	3_13_2.wav	3	2	30	f	66	115	122	30	1	4	2661	39
ZOSFU	4	9	3	527	9_4_3.wav	2	2	32	m	144	32	92	136	1	2	1325	40
ZOSFU	48	11	1	550	11_48_1.wav	1	1	2	m	171	14	68	2	1	4	2127	41
ZOSFU	46	10	3	452	10_46_3.wav	1	1	24	m	87	24	157	51	1	2	1752	42
ZOSFU	24	1	3	725	1_24_3.wav	2	1	33	f	70	33	171	50	1	2	1097	43
ZOSFU	54	11	2	500	11_54_2.wav	1	2	19	m	19	157	43	20	0	1	1088	44
ZOSFU	28	7	3	680	7_28_3.wav	3	3	41	m	172	136	122	41	1	4	1957	45
ZOSFU	41	2	2	563	2_41_2.wav	1	3	41	f	39	96	41	120	0	1	5586	46
ZOSFU	29	10	3	765	10_29_3.wav	1	1	13	m	85	13	151	63	0	2	1497	47
ZOSFU	55	7	1	660	7_55_1.wav	3	3	41	m	130	102	41	30	0	3	2037	48
ZOSFU	57	1	1	625	1_57_1.wav	2	2	10	f	10	77	46	36	1	1	1756	49
ZOSFU	52	5	3	720	5_52_3.wav	2	3	41	f	41	2	178	169	1	1	2325	50
ZOSFU	23	9	4	527	9_23_4.wav	2	3	41	m	146	114	41	52	0	3	2464	51
ZOSFU	16	5	2	685	5_16_2.wav	2	3	41	f	94	117	41	167	1	3	2297	52
ZOSFU	47	3	3	790	3_47_3.wav	3	2	9	f	9	84	55	143	1	1	1279	53
ZOSFU	18	3	3	717	3_18_3.wav	3	2	7	f	154	145	7	111	1	3	1635	54
ZOSFU	15	11	1	583	11_15_1.wav	1	2	5	m	120	84	66	5	1	4	2591	55
ZOSFU	51	5	2	940	5_51_2.wav	2	3	41	f	61	41	135	92	1	2	1702	56
ZOSFU	43	6	3	500	6_43_3.wav	1	1	27	f	27	125	62	178	1	1	3180	57
ZOSFU	9	2	2	631	2_9_2.wav	1	2	37	f	179	37	117	164	0	2	2998	58
ZOSFU	41	5	1	940	5_41_1.wav	2	3	41	f	124	41	63	149	1	2	3331	59
ZOSFU	17	1	3	660	1_17_3.wav	2	1	39	f	108	171	112	39	1	4	1810	60
ZOSFU	51	12	3	649	12_51_3.wav	3	3	41	m	41	44	135	10	1	1	1321	61
ZOSFU	1	2	1	568	2_1_1.wav	1	3	41	f	146	41	46	162	1	2	2957	62
ZOSFU	10	9	4	500	9_10_4.wav	2	1	21	m	21	148	24	169	0	1	1675	63
ZOSFU	14	1	2	670	1_14_2.wav	2	3	41	f	100	156	165	41	0	4	4492	64
ZOSFU	50	3	1	740	3_50_1.wav	3	1	31	f	31	99	84	68	1	1	1545	65
ZOSFU	46	1	1	660	1_46_1.wav	2	1	24	f	15	24	82	44	1	2	1751	66
ZOSFU	45	10	2	499	10_45_2.wav	1	2	15	m	92	163	174	15	1	4	2096	67
ZOSFU	28	11	2	609	11_28_2.wav	1	3	41	m	72	102	68	41	1	4	2427	68
ZOSFU	3	3	2	550	3_3_2.wav	3	3	41	f	75	176	41	60	1	3	1977	69
ZOSFU	31	5	2	830	5_31_2.wav	2	3	41	f	162	46	41	12	1	3	2092	70
ZOSFU	16	2	3	585	2_16_3.wav	1	3	41	f	41	1	86	122	1	1	2055	71
ZOSFU	36	1	3	680	1_36_3.wav	2	1	23	f	23	107	56	161	1	1	1171	72
ZOSFU	12	12	1	586	12_12_1.wav	3	1	1	m	1	90	86	116	1	1	1800	73
ZOSFU	19	5	1	790	5_19_1.wav	2	2	29	f	68	160	84	29	1	4	1281	74
ZOSFU	19	6	1	693	6_19_1.wav	1	2	29	f	29	24	134	26	1	1	1942	75
ZOSFU	17	10	2	693	10_17_2.wav	1	1	39	m	66	32	33	39	0	2	1851	76
ZOSFU	25	4	2	910	4_25_2.wav	3	2	35	f	126	35	115	179	1	2	1444	77
ZOSFU	11	9	2	622	9_11_2.wav	2	3	41	m	105	41	101	163	1	2	1959	78
ZOSFU	36	11	2	511	11_36_2.wav	1	1	23	m	136	165	4	23	1	4	2000	79
ZOSFU	8	4	1	1100	4_8_1.wav	3	2	6	f	6	178	106	13	1	1	897	80
ZOSFU	57	12	3	554	12_57_3.wav	3	2	10	m	7	171	167	10	1	4	1155	81
ZOSFU	49	9	4	500	9_49_4.wav	2	3	41	m	93	8	41	48	1	3	3012	82
ZOSFU	47	1	3	665	1_47_3.wav	2	2	9	f	89	93	38	9	1	4	1169	83
ZOSFU	38	7	1	622	7_38_1.wav	3	3	41	m	41	91	44	47	1	1	2474	84
ZOSFU	40	9	2	500	9_40_2.wav	2	1	34	m	63	74	130	34	0	4	1331	85
ZOSFU	54	1	4	700	1_54_4.wav	2	2	19	f	99	69	115	19	1	4	1765	86
ZOSFU	60	6	1	433	6_60_1.wav	1	2	28	f	28	175	60	105	1	1	1227	87
ZOSFU	33	6	2	493	6_33_2.wav	1	1	16	f	85	3	110	16	1	4	1146	88
ZOSFU	45	12	2	589	12_45_2.wav	3	2	15	m	127	15	155	26	1	2	3174	89
ZOSFU	5	12	1	745	12_5_1.wav	3	2	25	m	178	167	25	117	1	3	1190	90
ZOSFU	31	7	1	780	7_31_1.wav	3	3	41	m	107	41	167	180	1	2	1837	91
ZOSFU	15	9	4	606	9_15_4.wav	2	2	5	m	56	147	98	5	1	4	2080	92
ZOSFU	58	7	1	635	7_58_1.wav	3	1	8	m	171	8	170	59	1	1	2038	93
ZOSFU	53	7	1	550	7_53_1.wav	3	2	12	m	93	13	85	12	0	2	1144	94
ZOSFU	39	4	2	715	4_39_2.wav	3	1	36	f	36	128	129	163	0	1	1037	95
ZOSFU	59	7	2	820	7_59_2.wav	3	2	14	m	171	14	159	79	1	2	2043	96
ZOSFU	53	11	1	597	11_53_1.wav	1	2	12	m	2	57	12	11	0	3	1413	97
ZOSFU	14	7	1	700	7_14_1.wav	3	3	41	m	41	2	58	138	0	2	2870	98
ZOSFU	43	9	3	500	9_43_3.wav	2	1	27	m	27	126	33	158	1	1	1898	99
ZOSFU	25	2	2	632	2_25_2.wav	1	2	35	f	129	122	35	70	1	3	1228	100
ZOSFU	38	11	2	656	11_38_2.wav	1	3	41	m	102	50	32	41	1	4	1707	101
ZOSFU	59	1	1	710	1_59_1.wav	2	2	14	f	14	5	26	94	0	1	1808	102
ZOSFU	60	3	1	540	3_60_1.wav	3	2	28	f	28	9	50	38	1	1	1165	103
ZOSFU	39	2	3	580	2_39_3.wav	1	1	36	f	36	52	9	114	1	1	931	104
ZOSFU	32	5	1	725	5_32_1.wav	2	3	41	f	41	17	126	144	1	1	1587	105
ZOSFU	12	1	2	560	1_12_2.wav	2	1	1	f	1	71	85	109	1	1	1622	106
ZOSFU	27	12	1	600	12_27_1.wav	3	3	41	m	139	41	114	30	1	2	2647	107
ZOSFU	22	10	1	720	10_22_1.wav	1	3	41	m	41	75	82	150	1	1	2115	108
ZOSFU	33	9	1	500	9_33_1.wav	2	1	16	m	16	67	148	107	1	1	1210	109
ZOSFU	46	12	1	629	12_46_1.wav	3	1	24	m	24	64	33	14	1	1	1329	110
ZOSFU	28	5	1	750	5_28_1.wav	2	3	41	f	132	143	81	41	1	4	1554	111
ZOSFU	22	12	2	665	12_22_2.wav	3	3	41	m	138	173	85	41	0	4	2621	112
ZOSFU	2	9	1	543	9_2_1.wav	2	2	26	m	159	26	166	72	1	2	1424	113
ZOSFU	38	9	1	657	9_38_1.wav	2	3	41	m	41	127	88	82	1	1	1881	114
ZOSFU	6	2	1	839	2_6_1.wav	1	2	4	f	4	46	135	176	0	1	1127	115
ZOSFU	22	5	3	725	5_22_3.wav	2	3	41	f	77	93	170	41	1	4	2176	116
ZOSFU	51	10	1	810	10_51_1.wav	1	3	41	m	101	41	109	108	1	2	4121	117
ZOSFU	17	12	2	660	12_17_2.wav	3	1	39	m	8	39	36	158	1	2	2385	118
ZOSFU	21	3	2	780	3_21_2.wav	3	3	41	f	41	113	175	26	1	1	2469	119
ZOSFU	42	6	3	619	6_42_3.wav	1	1	38	f	107	157	38	72	1	3	1943	120
ZOSFU	47	6	1	573	6_47_1.wav	1	2	9	f	138	9	131	25	1	2	2592	121
ZOSFU	16	4	1	800	4_16_1.wav	3	3	41	f	129	25	41	95	1	3	2358	122
ZOSFU	34	12	1	1085	12_34_1.wav	3	3	41	m	58	7	142	41	1	4	1749	123
ZOSFU	20	7	2	840	7_20_2.wav	3	1	11	m	13	11	18	119	0	2	1540	124
ZOSFU	55	5	2	670	5_55_2.wav	2	3	41	f	41	130	6	175	0	3	1569	125
ZOSFU	6	4	3	795	4_6_3.wav	3	2	4	f	4	13	128	58	1	1	3236	126
ZOSFU	59	11	1	544	11_59_1.wav	1	2	14	m	14	124	123	60	1	1	1131	127
ZOSFU	58	11	2	550	11_58_2.wav	1	1	8	m	80	8	148	92	1	3	4276	128
ZOSFU	56	12	1	585	12_56_1.wav	3	2	3	m	141	99	57	3	1	4	2701	129
ZOSFU	39	5	2	812	5_39_2.wav	2	1	36	f	71	36	51	143	0	2	1388	130
ZOSFU	43	3	3	715	3_43_3.wav	3	1	27	f	140	49	27	141	1	3	1669	131
ZOSFU	49	6	2	542	6_49_2.wav	1	3	41	f	142	51	54	41	1	4	2926	132
ZOSFU	13	5	4	860	5_13_4.wav	2	2	30	f	30	172	107	72	1	1	1262	133
ZOSFU	10	12	2	567	12_10_2.wav	3	1	21	m	106	58	21	157	1	3	2679	134
ZOSFU	7	4	2	710	4_7_2.wav	3	1	20	f	20	77	102	87	1	1	1121	135
ZOSFU	8	2	3	637	2_8_3.wav	1	2	6	f	6	102	53	149	1	1	1061	136
ZOSFU	18	6	3	622	6_18_3.wav	1	2	7	f	46	44	110	7	1	4	2185	137
ZOSFU	52	2	1	592	2_52_1.wav	1	3	41	f	134	41	1	32	1	2	4071	138
ZOSFU	37	4	1	920	4_37_1.wav	3	1	22	f	22	19	86	28	0	1	1016	139
ZOSFU	3	6	1	441	6_3_1.wav	1	3	41	f	41	119	73	43	1	1	1709	140
ZOSFU	11	12	3	788	12_11_3.wav	3	3	41	m	142	41	174	145	0	2	2283	141
ZOSFU	48	7	3	820	7_48_3.wav	3	1	2	m	116	9	2	8	1	3	1489	142
ZOSFU	3	1	3	550	1_3_3.wav	2	3	41	f	41	128	79	155	0	1	1258	143
ZOSFU	35	11	1	568	11_35_1.wav	1	2	17	m	158	42	33	17	0	3	2315	144
ZOSFU	20	1	4	980	1_20_4.wav	2	1	11	f	11	76	166	4	1	1	1256	145
ZOSFU	26	6	1	738	6_26_1.wav	1	1	40	f	67	81	40	161	1	3	2008	146
ZOSFU	24	2	3	668	2_24_3.wav	1	1	33	f	167	138	33	82	1	3	1418	147
ZOSFU	18	5	3	703	5_18_3.wav	2	2	7	f	7	170	79	118	1	1	967	148
ZOSFU	42	5	1	680	5_42_1.wav	2	1	38	f	38	175	82	73	1	1	888	149
ZOSFU	15	7	1	920	7_15_1.wav	3	2	5	m	168	5	126	40	1	2	3622	150
ZOSFU	21	6	2	622	6_21_2.wav	1	3	41	f	155	100	144	41	0	4	3137	151
ZOSFU	58	1	1	500	1_58_1.wav	2	1	8	f	22	8	48	103	0	1	1672	152
ZOSFU	23	3	2	845	3_23_2.wav	3	3	41	f	41	180	82	122	0	1	2376	153
ZOSFU	1	9	1	644	9_1_1.wav	2	3	41	m	41	178	167	146	1	1	1820	154
ZOSFU	32	2	1	581	2_32_1.wav	1	3	41	f	41	68	18	135	1	1	2300	155
ZOSFU	4	2	1	586	2_4_1.wav	1	2	32	f	32	49	139	89	1	1	1166	156
ZOSFU	6	9	2	617	9_6_2.wav	2	2	4	m	4	179	42	9	1	1	1417	157
ZOSFU	56	10	2	535	10_56_2.wav	1	2	3	m	3	112	153	74	1	1	1618	158
ZOSFU	10	10	3	573	10_10_3.wav	1	1	21	m	20	53	73	21	1	4	2271	159
ZOSFU	41	4	1	720	4_41_1.wav	3	3	41	f	41	66	108	75	1	1	3381	160
ZOSFU	26	5	1	821	5_26_1.wav	2	1	40	f	80	40	145	174	1	2	1150	161
ZOSFU	35	7	2	835	7_35_2.wav	3	2	17	m	24	114	17	76	1	3	2100	162
ZOSFU	25	9	2	562	9_25_2.wav	2	2	35	m	35	26	137	155	1	1	1042	163
ZOSFU	9	4	3	720	4_9_3.wav	3	2	37	f	145	93	33	37	1	4	2850	164
ZOSFU	26	3	2	900	3_26_2.wav	3	1	40	f	40	41	114	119	0	1	1661	165
ZOSFU	14	11	2	553	11_14_2.wav	1	3	41	m	111	67	59	41	0	4	2637	166
ZOSFU	44	6	3	586	6_44_3.wav	1	3	41	f	19	41	121	162	0	2	3403	167
ZOSFU	21	1	1	710	1_21_1.wav	2	3	41	f	113	75	41	139	1	3	2880	168
ZOSFU	34	10	1	684	10_34_1.wav	1	3	41	m	61	141	41	24	1	3	2540	169
ZOSFU	27	10	2	660	10_27_2.wav	1	3	41	m	104	96	168	41	1	4	2542	170
ZOSFU	44	3	1	715	3_44_1.wav	3	3	41	f	153	131	41	96	1	3	2542	171
ZOSFU	5	1	2	910	1_5_2.wav	2	2	25	f	25	164	44	22	1	1	1972	172
ZOSFU	40	11	3	500	11_40_3.wav	1	1	34	m	34	163	80	78	0	1	1755	173
ZOSFU	2	10	2	720	10_2_2.wav	1	2	26	m	69	177	26	109	1	3	2438	174
ZOSFU	57	10	3	561	10_57_3.wav	1	2	10	m	129	146	10	127	1	3	3282	175
ZOSFU	23	6	2	449	6_23_2.wav	1	3	41	f	127	41	79	61	1	2	1930	176
ZOSFU	60	5	1	625	5_60_1.wav	2	2	28	f	28	93	66	42	1	1	1168	177
ZOSFU	2	12	3	746	12_2_3.wav	3	2	26	m	67	26	171	138	0	2	1428	178
ZOSFU	13	6	3	491	6_13_3.wav	1	2	30	f	47	30	78	101	1	2	1689	179
ZOSFU	1	4	3	770	4_1_3.wav	3	3	41	f	44	154	41	127	1	3	2964	180
ARMXM	20	11	1	661	11_20_1.wav	1	1	11	m	47	68	126	11	1	4	2312	1
ARMXM	34	5	1	780	5_34_1.wav	2	3	41	f	68	166	41	67	1	3	1923	2
ARMXM	29	12	1	579	12_29_1.wav	3	1	13	m	140	13	49	56	1	2	1416	3
ARMXM	42	3	3	775	3_42_3.wav	3	1	38	f	38	116	65	49	1	1	875	4
ARMXM	49	3	1	475	3_49_1.wav	3	3	41	f	106	105	114	41	1	4	2043	5
ARMXM	30	4	3	590	4_30_3.wav	3	1	18	f	50	126	80	18	1	4	1878	6
ARMXM	48	1	1	695	1_48_1.wav	2	1	2	f	101	2	103	100	1	2	652	7
ARMXM	45	5	1	720	5_45_1.wav	2	2	15	f	154	15	87	114	1	2	1332	8
ARMXM	30	2	3	419	2_30_3.wav	1	1	18	f	97	58	26	18	1	4	1579	9
ARMXM	24	4	2	935	4_24_2.wav	3	1	33	f	33	44	178	107	1	1	763	10
ARMXM	53	5	1	710	5_53_1.wav	2	2	12	f	54	147	12	63	1	3	1322	11
ARMXM	33	3	2	845	3_33_2.wav	3	1	16	f	53	16	81	90	1	2	3112	12
ARMXM	50	6	1	548	6_50_1.wav	1	1	31	f	30	14	90	31	1	4	1531	13
ARMXM	31	11	2	689	11_31_2.wav	1	3	41	m	166	41	123	55	0	2	1825	14
ARMXM	30	9	2	373	9_30_2.wav	2	1	18	m	150	78	48	18	0	4	1836	15
ARMXM	12	10	1	517	10_12_1.wav	1	1	1	m	108	166	109	1	1	4	1361	16
ARMXM	52	4	3	885	4_52_3.wav	3	3	41	f	41	46	113	14	1	1	1056	17
ARMXM	4	4	3	705	4_4_3.wav	3	2	32	f	32	83	9	91	1	1	688	18
ARMXM	27	1	2	710	1_27_2.wav	2	3	41	f	109	107	52	41	1	4	2049	19
ARMXM	8	9	4	667	9_8_4.wav	2	2	6	m	6	25	111	117	1	1	929	20
ARMXM	36	7	1	725	7_36_1.wav	3	1	23	m	105	23	72	174	1	2	1504	21
ARMXM	19	3	1	837	3_19_1.wav	3	2	29	f	29	39	40	119	1	1	843	22
ARMXM	50	5	3	710	5_50_3.wav	2	1	31	f	45	43	70	31	1	4	1103	23
ARMXM	9	5	1	725	5_9_1.wav	2	2	37	f	37	52	68	154	1	1	1063	24
ARMXM	54	7	2	735	7_54_2.wav	3	2	19	m	126	19	28	32	1	2	2722	25
ARMXM	56	9	3	519	9_56_3.wav	2	2	3	m	3	78	119	98	1	1	2803	26
ARMXM	5	10	2	577	10_5_2.wav	1	2	25	m	126	25	141	106	1	2	1559	27
ARMXM	29	1	4	690	1_29_4.wav	2	1	13	f	13	162	64	173	1	1	1892	28
ARMXM	11	10	2	568	10_11_2.wav	1	3	41	m	78	41	14	118	1	2	1865	29
ARMXM	7	2	3	793	2_7_3.wav	1	1	20	f	83	122	36	20	1	4	874	30
ARMXM	32	4	3	690	4_32_3.wav	3	3	41	f	77	95	41	57	1	3	3038	31
ARMXM	37	9	1	624	9_37_1.wav	2	1	22	m	22	136	42	78	1	1	3008	32
ARMXM	35	1	3	720	1_35_3.wav	2	2	17	f	179	17	133	24	1	2	3475	33
ARMXM	40	7	3	725	7_40_3.wav	3	1	34	m	12	34	6	53	1	2	1356	34
ARMXM	55	11	3	437	11_55_3.wav	1	3	41	m	52	118	41	64	1	3	3550	35
ARMXM	44	1	4	675	1_44_4.wav	2	3	41	f	41	63	119	155	1	1	4227	36
ARMXM	37	2	1	613	2_37_1.wav	1	1	22	f	141	22	84	32	1	2	1340	37
ARMXM	7	1	4	685	1_7_4.wav	2	1	20	f	20	54	75	146	1	1	2039	38
ARMXM	13	3	2	595	3_13_2.wav	3	2	30	f	66	115	122	30	1	4	2384	39
ARMXM	4	9	3	527	9_4_3.wav	2	2	32	m	144	32	92	136	1	2	1032	40
ARMXM	48	11	1	550	11_48_1.wav	1	1	2	m	171	14	68	2	1	4	1779	41
ARMXM	46	10	3	452	10_46_3.wav	1	1	24	m	87	24	157	51	1	2	1400	42
ARMXM	24	1	3	725	1_24_3.wav	2	1	33	f	70	33	171	50	1	2	808	43
ARMXM	54	11	2	500	11_54_2.wav	1	2	19	m	19	157	43	20	1	1	759	44
ARMXM	28	7	3	680	7_28_3.wav	3	3	41	m	172	136	122	41	1	4	1672	45
ARMXM	41	2	2	563	2_41_2.wav	1	3	41	f	39	96	41	120	0	1	5247	46
ARMXM	29	10	3	765	10_29_3.wav	1	1	13	m	85	13	151	63	1	2	1154	47
ARMXM	55	7	1	660	7_55_1.wav	3	3	41	m	130	102	41	30	1	3	1716	48
